Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Infraestrutura;Construção Civil;Edificações - MTec (MNP);Manhã;84;40;2,10;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Produção Industrial;Química;Química - Mtec-N;Noite;72;40;1,80;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;102;40;2,54;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Especialização;Ambiente e Saúde;Saúde;Saúde do Trabalhador;Noite;46;30;1,53;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;41;40;1,02;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-N;Noite;150;40;3,75;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins / Fatec Professor Antonio Seabra;148/192 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS (MNP);Tarde;73;40;1,82;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Administração;Noite;69;40;1,72;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;87;40;2,17;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;72;40;1,80;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;114;40;2,85;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;52;40;1,30;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;322;40;8,05;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;305;40;7,62;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;228;40;5,70;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;43;40;1,07;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;286;40;7,15;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;50;40;1,25;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - Mtec-N;Noite;72;40;1,80;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;59;40;1,47;
Central;Araraquara;Borborema;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EMEIF Profª Ana Rosa - Borborema);212.3 - Cd_Cps;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;52;30;1,73;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Informação e Comunicação;Informática;Ciência de Dados;Noite;43;35;1,22;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Ambiente e Saúde;Saúde;Cuidados de Idosos;Noite;41;40;1,02;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;53;40;1,32;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Manhã;79;40;1,97;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;126;40;3,15;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;69;40;1,72;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;88;30;2,93;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Informação e Comunicação;Informática;Informática;Noite;72;40;1,80;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Gestão e Negócios;Gestão;Logística;Noite;87;40;2,17;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;69;40;1,72;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;83;40;2,07;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;395;80;4,93;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;64;40;1,60;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;237;40;5,92;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Gestão e Negócios;Gestão;Administração;Noite;81;40;2,02;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Produção Alimentícia;Química;Alimentos;Noite;74;40;1,85;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;73;40;1,82;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;65;40;1,62;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Produção Industrial;Química;Química;Noite;63;40;1,57;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;78;40;1,95;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Alimentícia;Química;Alimentos - MTec-PI;Manhã e Tarde;85;40;2,12;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;95;40;2,37;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;70;40;1,75;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva / Fatec de Taquaritinga;019/022 - Etec/Fatec;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-AMS;Tarde;70;40;1,75;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva / Fatec de Taquaritinga;019/022 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Manhã;107;40;2,67;
Central;São Carlos;Descalvado;Campinas Norte;Etec Professor Jadyr Salles (EMEF Padre Orestes Ladeira - Descalvado);202.2 - Cd_Cps;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;27;40;0,67;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;57;40;1,42;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;82;40;2,04;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;65;40;1,62;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;125;40;3,12;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;51;40;1,27;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles / Fatec de Porto Ferreira;202/311 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-AMS;Manhã;109;40;2,72;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;144;40;3,60;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Tarde;61;40;1,52;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;61;40;1,52;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Gestão e Negócios;Gestão;Administração;Noite;41;40;1,02;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;46;40;1,14;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;64;40;1,60;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;110;40;2,75;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;308;40;7,70;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;51;40;1,27;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;195;40;4,87;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-N;Noite;45;40;1,12;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;167;40;4,17;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho (EE Professor Luiz Viviani Filho);091.06 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Logística;Noite;36;40;0,90;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho / Fatec de São Carlos;091/269 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;79;40;1,97;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;80;40;2,00;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Produção Industrial;Meio Ambiente;Biotecnologia;Noite;54;40;1,35;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;47;40;1,17;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Produção Industrial;Química;Química;Noite;56;40;1,40;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;74;40;1,85;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Controle e Processos Industriais;Indústria;Soldagem;Noite;69;40;1,72;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;73;40;1,82;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;100;40;2,50;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;31;40;0,77;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;67;40;1,67;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;139;40;3,47;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;155;40;3,87;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;69;40;1,72;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;91;40;2,27;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;78;40;1,95;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;55;40;1,37;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;87;40;2,17;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Tarde;44;40;1,10;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;160;40;4,00;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;221;40;5,52;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;58;40;1,45;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso / Faculdade de Tecnologia Doutor Thomaz Novelino;078/109 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;148;40;3,70;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Noite;64;40;1,60;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Cafeicultura;Noite;47;40;1,17;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-N;Noite;43;40;1,07;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec (MNP);Tarde;45;40;1,12;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec (MNP);Manhã;210;40;5,25;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Meio Ambiente;Biotecnologia - MTec (MNP);Manhã;61;40;1,52;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Química;Química - MTec (MNP);Manhã;49;40;1,22;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior / Fatec Dr. Thomaz Novelino);046/109 - Etec/Fatec;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-AMS (MNP);Manhã;59;40;1,47;
Franca;Franca;Guará;Ribeirão Preto/Franca/Barretos;Etec Pedro Badran (EM Dr. Naufal Antonio Mourani - Guará);094.1 - Cd_Cps;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;63;30;2,10;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Produção Industrial;Indústria;Açúcar e Álcool - MTec-N;Noite;67;40;1,67;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;79;40;1,97;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec (MNP);Tarde;82;40;2,04;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Informação e Comunicação;Informática;Informática - MTec (MNP);Tarde;110;40;2,75;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec (MNP);Manhã;104;40;2,60;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Produção Industrial;Química;Química - MTec (MNP);Manhã;85;40;2,12;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;80;40;2,00;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;75;40;1,87;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;149;40;3,72;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;82;40;2,04;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-N;Noite;68;40;1,70;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-PI;Manhã e Tarde;90;40;2,25;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Manhã;61;40;1,52;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Noite;62;40;1,55;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;71;40;1,77;
